Geneid	pOka_M1_2
134429	1110
9315	2093
64097	350
324	711
6728	569
7905	2199
167227	297
4163	489
83942	1
64848	665
3781	27
55521	102
5229	226
153733	191
56929	439
353376	11
100302736	0
51014	1602
1036	144
9140	719
1176	936
206338	2
644100	3
6230	180
51397	305
57556	7
285605	226
1657	723
25816	144
3295	2263
340069	0
51334	168
94033	0
153443	181
4015	4542
133923	1
100505841	0
9627	1
6643	1256
28966	370
5480	639
93166	12
153241	341
1456	475
57507	819
65983	284
501	1051
51808	945
389320	0
4001	915
115123	102
401207	0
84466	0
133619	1201
613212	0
728586	15
6558	403
2201	6596
28965	2
51015	164
171019	0
100127206	0
337876	2
3094	3267
90624	223
56990	480
51735	494
96459	663
728637	0
23305	1
3562	0
1437	16
8974	1524
8572	839
6583	80
6584	447
3659	240
3567	2
10111	1930
3596	2
3565	0
11127	330
645121	4
23176	1290
134548	2
134549	92
2661	11
27089	1547
116842	4
27125	2788
54819	146
3308	2449
23105	14
56951	2132
7416	4921
6932	323
6500	4450
5515	2852
51265	42
7320	845
91368	391
23338	822
51128	505
10802	735
819	798
9879	1206
134553	1579
79770	800
84105	78
347732	8
5307	0
100996485	69
9555	2674
140947	0
497189	0
4762	0
9547	0
153328	0
3578	0
26223	0
3950	0
7045	89005
4090	1185
57113	1
6695	3750
26249	144
10949	1862
9499	21
27039	1
51306	811
7478	0
8382	102
10902	1138
10112	1388
8697	761
2676	1
995	215
51307	1079
51780	1267
51308	595
1958	100
2107	2262
3313	5597
1495	7480
26045	3
64374	989
9782	6420
51247	1460
9963	5
51237	0
389333	25
202051	44
202052	347
641700	0
340061	325
7322	1420
51523	2966
84249	5
9542	137
5813	455
492311	180
84418	2346
5201	1497
1839	382
83697	6
404734	50
54882	44
8637	145
10011	558
10307	252
113829	1444
929	4
55374	226
4695	806
3550	2210
54853	309
373863	184
3035	1301
23438	453
153527	1224
56147	2
56146	0
56145	0
56144	0
56143	0
56142	1
56141	0
56140	0
9752	0
56139	0
56138	33
56137	50
56136	1
56135	12
56134	47
29930	0
56133	58
56132	5
56131	6
26167	6
56130	20
56129	7
56128	13
57717	38
56127	15
56126	48
56125	24
56124	43
56123	27
56122	87
56121	9
83884	0
6879	1202
56114	11
56113	31
56112	1
56104	12
56111	7
56103	33
56110	3
56102	7
56109	10
56108	0
8641	202
9708	38
56101	206
56107	2
56100	130
56106	6
56099	3
56105	15
26025	5
5098	333
56098	15
56097	9
1729	1738
8841	1122
285613	139
89848	264
64411	925
5097	390
9812	1113
51294	29
9604	651
10007	1909
80762	2216
81848	76
2246	18
23092	120
2908	927
57824	0
81555	1347
57528	108
153768	194
643226	0
153769	653
153770	18
51520	3195
54439	719
5459	0
10915	1134
134391	0
5521	398
202374	8
1809	1241
9832	0
6690	23
117156	0
389336	4
11005	0
408187	0
404203	0
153218	0
84651	0
643394	0
81545	580
3360	0
154	123
79628	117
22885	850
134265	124
134266	140
78991	536
27190	0
1452	1833
389337	120
133522	23
5145	2
1836	320
81789	102
22993	1127
1436	30
5159	1289
1044	0
6534	0
815	411
340075	4534
6949	1576
972	3
6208	17974
3340	4268
11346	3371
91977	3
55696	752
51164	1261
85027	171
345611	0
91975	159
2878	3642
10318	1931
309	3945
26112	47
2760	756
285641	0
153201	0
206358	163
2196	3
6678	20287
475	827
10146	2226
2741	1
56923	0
2890	0
10827	324
4238	594
55568	1688
79685	364
9421	0
23367	2998
10826	528
9337	874
25929	556
29093	414
285643	1
6444	10
91937	0
26762	0
84868	0
9443	135
153745	0
3702	0
26999	2382
408263	1
348938	1180
8728	360
11063	2
100190949	0
54974	330
134353	160
9685	1579
1879	0
153830	1817
134510	667
3593	0
147	16
7265	1680
114825	340
2172	3
79616	83
114898	0
63920	87
10569	767
9232	1075
23120	1
2561	1
2559	0
2554	0
2566	1
900	5804
134492	489
3161	818
27430	1040
57451	0
23286	2043
5917	1787
79646	826
6586	4829
54908	1785
1794	1195
100131897	459
2299	0
133874	0
3937	0
30820	0
3779	0
2568	0
64901	28
30012	1
4869	17932
8817	13
644994	0
23291	1152
6793	472
285588	0
92181	384
285590	267
54492	320
101928093	2
1843	1184
57222	6506
51121	568
8992	2948
153222	510
662	138
1482	1
8614	1390
91272	812
80315	899
133491	1
51617	3
4488	241
1812	0
94081	1005
3274	0
10814	0
84321	967
202134	0
375484	253
57179	2089
285598	76
51491	562
192286	1172
1212	1051
23197	1202
22838	608
54825	9
114787	135
6620	0
253314	0
26262	721
90249	0
3101	0
51720	399
23567	260
2264	3
64324	1445
53917	510
27166	1057
83463	330
10960	4003
10636	80
6569	0
345456	0
2161	23
2870	579
80758	305
1627	4023
9260	2504
79930	75
51428	1734
54540	382
54732	3295
11285	536
285596	0
5626	1
23138	8
64777	424
55651	1813
3182	2848
85007	265
91522	0
57396	232
6940	154
117608	92
80108	9
285676	0
2916	0
345462	0
30832	2
9509	40
80230	830
3187	5053
285679	1
646019	1
821	13412
9794	688
4056	0
11282	7299
8878	17865
51149	67
23061	3782
55819	1009
255426	0
5601	721
9945	1
57472	605
92304	0
2324	3
134083	0
4245	1410
643836	346
79908	0
10917	0
153579	0
26693	0
285659	0
81786	18
90933	542
10399	41664
84851	154
81399	0
729759	0
26683	0
56940	191
3662	0
55770	729
135458	1
94234	578
2295	404
2296	153
2762	294
340156	11
56897	1012
1992	833
5272	17
5269	1672
4835	343
8737	469
670	254
7280	136
347733	49
389362	204
63027	140
221749	1218
26240	189
8899	1733
222826	0
404220	3
10455	849
9425	530
10799	150
57128	582
648791	129
10667	222
51299	0
2162	0
9450	0
6239	393
6745	2620
285782	0
83732	298
1832	2288
154007	271
654	44
81567	7008
63915	296
9521	427
51000	255
7020	97
2651	110
347744	11
55003	480
51522	2531
81853	1562
4117	56
9247	1
221711	2
54898	376
221710	210
405754	0
4739	338
100113407	423
84830	2767
3096	504
1906	10
221692	77
107080638	5
100130357	11
51256	11
54438	56
23408	276
51406	1136
10048	682
63933	432
221687	206
9308	72
3720	402
84062	203
29116	15
2766	249
6310	358
401236	6
221662	272
10486	1681
51439	844
9972	1390
63971	1688
378884	19
7172	464
221656	533
7913	4546
255488	243
3400	32
154141	58
1871	441
54901	123
6659	1537
5617	0
154150	0
140767	0
51473	47
353219	2
57380	683
2822	43
7915	342
9856	76
51567	610
55856	447
81688	1415
51053	446
101928603	0
9750	0
55604	401
10590	0
221613	0
255626	0
10050	0
6568	0
10786	0
10246	0
10475	452
3024	0
8350	0
8359	0
8366	2
8358	1
8335	1
3018	0
8352	2
3006	167
3077	296
8364	3
3010	1
8347	11
8334	165
3008	5
3017	57
8344	2
8360	5
8351	17
3013	0
8343	8
8367	4
8339	7
3012	5
8353	24
3007	1
8361	0
8369	0
8968	0
8345	0
8355	0
8346	0
8365	19
11118	509
10385	478
11119	315
10384	331
11120	399
696	0
10473	1203
29777	396
79692	184
8970	8
8969	3
85236	586
8294	1
85235	3
10279	54
94026	0
346157	39
7738	187
8340	2
8329	4
8357	8
8331	0
8342	0
8363	0
8362	5
8330	13
8341	21
8332	1
3009	0
8354	0
8368	0
8356	0
8336	2
8348	0
81697	0
26212	0
7718	38
80345	188
7745	1051
7746	161
387032	172
222698	1
7741	309
84547	96
64288	101
80317	79
9753	135
222696	35
257202	0
442186	0
26707	0
81696	0
26529	0
4340	0
3134	56
3135	0
3105	9897
6992	371
11074	0
135644	0
10107	0
89870	0
7726	7
9656	215
8870	287
135656	0
394263	0
100507679	0
1041	6
170680	0
54535	157
6941	89
5460	0
3107	3455
3106	2685
100507436	538
4795	140
7916	2777
7917	596
57827	0
23564	10
4439	185
3303	0
629	335
720	12
721	8
1589	1
7148	63
1388	1655
9374	188
10554	751
5089	226
4855	2
10665	0
3122	0
3127	0
3123	0
3117	0
3119	2
3118	0
3112	0
6891	209
3108	35
6046	1086
9277	491
1616	679
8831	185
221504	0
578	509
3710	6033
84300	388
117283	6
221496	852
4295	0
2914	0
3159	11006
221491	452
11165	75
100529239	0
6204	46
29993	13
25803	0
64771	2050
6631	1937
54887	562
6882	349
23294	535
6954	1
222663	9
7629	431
50619	0
5467	987
2178	61
4736	13653
7005	337
7287	0
2289	360
221481	5
389383	0
340204	0
1208	0
222662	3
6732	1480
116369	1
1432	836
5603	54
27154	668
285848	1
389384	0
51513	1
222659	1
222658	878
11329	1079
6428	3104
1026	8297
401258	0
57699	35
51645	650
221477	2448
221476	2
23787	3803
221472	1
5292	492
221468	62
55633	523
9025	366
23070	1042
154467	111
266727	168
60685	1435
114781	229
2739	3662
1769	0
2740	0
55776	150
8645	11
89822	0
83795	0
221458	155
23500	2389
4337	286
57497	0
222643	4
222642	0
10930	10
221443	276
4800	627
340205	0
54209	0
79865	0
285852	0
54210	0
9436	0
116113	687
4188	0
7942	212
5225	0
10817	85
29964	225
100188893	2004
25862	242
9477	403
705	401
896	636
129685	197
647024	635
2978	1
2979	25
55173	986
55809	598
23304	758
5961	1
6903	369
23506	375
285855	2394
441150	65
171558	0
107080644	0
10695	982
27232	1
5190	912
5528	1040
4201	1373
116138	1376
88745	850
9820	947
51069	547
89953	421
5754	2335
6722	982
23113	644
10591	847
84630	2
10864	1
401262	3
24149	593
89845	236
65989	15
93643	472
221424	29
25844	2834
9533	521
57510	1154
5429	787
54676	962
9587	401
221421	3
55168	714
7422	3638
221416	27
64928	729
55362	1190
11131	1
101929726	0
2030	2203
3326	27373
347734	2207
4794	243
441151	4
202500	5
57505	451
221409	2
988	1029
8464	180
860	103
53405	0
22875	352
59084	49
10231	0
51302	2
9481	35
221400	0
7941	0
100287718	0
4224	0
221395	1
266977	1
27242	184
23607	1386
222611	3
221393	4
221391	7
442213	85
4594	1042
55166	158
389396	4
135398	26
6005	0
7180	0
10321	0
5232	0
167	0
403339	0
245928	0
245927	0
245913	0
245915	0
83741	0
7021	0
5314	0
3605	0
112744	0
4172	1955
85315	131
114327	761
9697	5455
28978	350
2939	1
2938	0
221357	0
2940	0
2941	144
22858	194
26268	785
8521	5
60481	2828
2729	558
401265	35
55227	701
90523	6
27283	1
222584	86
3062	0
389400	0
54511	11
653	0
81578	13
667	5399
221336	99
57691	169
26036	666
9532	708
51715	745
5558	222
100463487	0
202559	0
51557	0
7803	2190
23469	1466
346007	23
441155	27
577	0
55788	854
1310	0
1297	0
57579	166
135154	88
60682	823
135152	0
79627	1042
22999	45
56479	213
100129128	1
80759	52
340168	0
154288	0
441161	20
55510	171
115004	0
25821	334
1915	190090
26503	520
135228	440
1303	10238
1347	2097
55754	3697
27145	1
26054	1139
4646	802
3617	4
3351	1
101928601	0
134728	102
55023	1020
9324	866
167691	208
83699	137
6785	129
7272	512
594	458
55603	2370
25998	1538
7162	350
90025	91
23033	292
5238	685
112611	182
4199	647
167681	6
9892	1
134701	0
51167	156
112609	0
22832	165
9096	0
4907	3655
57231	973
10492	3903
3354	1
1081	0
23036	871
375519	1
57150	97
206412	7
154313	17
10559	283
57038	712
23595	593
55122	906
81833	0
1268	69
8732	404
10957	1270
135295	5
135293	959
2569	0
2570	15
51465	2165
58528	1043
22881	211
57226	536
23195	984
9994	369
84694	0
60468	111
6885	977
2045	1
79694	311
10690	0
23376	806
9457	0
81491	28
29078	191
114792	2
253714	254
5454	320
26235	275
84553	120
51805	131
25957	2123
85015	193
100130890	43
892	862
59336	1
84539	0
6492	0
10973	2318
2898	10
57531	255
389421	0
11149	164
64208	116
5550	745
639	1
9474	470
202	13
84816	77
55278	310
51250	195
57673	82
57107	240
55084	47
256380	0
11231	1401
28962	914
7101	13
8724	3234
246269	56
2309	1375
84071	34
27244	666
285753	219
100996634	0
8763	4853
285755	37
6610	152
64780	528
9841	303
221264	135
9896	629
2830	0
8936	489
51362	483
728464	1
8528	217
85413	0
23097	445
262	1263
112495	431
84154	461
117247	55
91749	101
5980	1718
10758	724
2534	513
8838	1
51175	182
619208	217
3910	6057
442247	0
4082	320
3066	2496
222537	4
2444	10
221294	650
1300	2
23270	918
7259	1821
29940	515
441168	2
100128327	0
254228	48
221301	1
51389	1146
345895	21
221302	179
3841	58
221303	0
222545	0
222546	0
245806	49
6098	1
285761	221
57120	798
116150	1102
222553	1
387119	148
5350	0
254394	119
25842	551
79632	101
4121	460
221322	125
2697	10615
3298	495
57515	3483
5570	125
2173	0
10924	82
134829	1
10345	0
154215	39
154214	345
7164	2029
51020	1810
23493	0
135112	648
135114	531
60487	343
387103	205
84870	0
81847	531
55862	1076
387104	24
9729	0
352999	0
387357	0
5796	1462
3908	36
93663	769
253582	0
84456	289
154075	4
114801	128
100507203	0
2037	3966
9465	107
383	2
9439	644
5169	3
79541	0
643854	0
5167	203
1490	1490
26002	654
8417	849
134860	0
83551	0
319100	0
9038	0
9287	0
134864	0
8876	2
55350	1
8875	1
116843	214
2070	393
6943	1
9519	246
154091	142
6446	126
64577	3
10767	1142
4602	23
54806	416
27115	132
113115	133
9774	2965
9053	17
4217	49
5191	102
340146	0
53832	0
116379	1
3459	535
167826	0
7128	100
64065	2932
57221	825
59351	0
23593	646
57224	101
100507462	5
25901	420
345930	2
85021	579
58527	391
51696	256
167838	0
10370	2609
4829	0
51534	1124
57211	1380
3097	597
51390	1035
134637	185
8504	351
2519	4151
9749	710
84946	516
153918	0
5325	239
83443	1297
8676	41
7402	1290
7957	82
84085	429
257218	447
2911	12
10981	1147
79747	0
134957	744
389432	86
23328	415
10090	126
23118	1843
387082	0
340152	6
85313	641
116254	786
11104	278
9113	491
348995	543
5110	1202
84918	745
135250	7
353091	19
80328	30
80329	0
154064	0
79465	159
81706	0
389434	0
57480	12
25902	785
9590	917
57621	295
55005	580
79624	516
80129	20
2099	87
23345	521
80177	1
7432	0
26271	477
54516	616
26575	58
4988	1
26034	3
154043	271
22828	878
26230	169
51106	269
49861	11
50508	0
57492	888
729515	304
79683	110
51429	2068
8871	1111
84947	304
404672	462
56995	1072
57583	989
6993	1322
94120	69
7430	6770
100130967	6
83861	137
117289	2
84624	0
6648	1459
9589	1234
39	1271
6950	3151
29074	939
154197	4
4142	0
3482	5526
6580	1
6582	3
6581	413
4018	0
5340	1
4216	578
56895	216
5071	29
135138	13
9444	2301
168090	0
10846	16
6862	0
285800	4
113402	725
51660	188
6196	866
8635	618
11116	344
1235	0
2853	0
401285	0
54346	0
83887	0
6953	0
4301	2605
100128124	0
3834	0
79981	5
168002	0
64094	0
7058	58
253769	250
387263	826
55274	408
6991	4
55780	179
28514	4
84498	907
5689	2538
6908	295
5134	1153
4277	3
401250	0
2880	0
114821	2
81797	0
79897	15
170679	2
10919	153
6499	815
63943	21
3125	0
10537	1
7407	1754
3305	3
3304	0
221527	13
1302	14
6257	173
6293	706
282890	2
780	204
57176	248
389376	0
7918	80
1460	1662
7920	318
442191	0
26531	0
442194	0
26716	0
2550	227
80352	1
3133	1295
2794	613
80742	23
23	896
79969	79
170954	233
29113	0
58496	12
80741	4
259215	1
3111	0
6015	307
8705	0
5863	586
6892	380
9278	13
5987	450
7932	0
11270	163
2968	392
58530	0
57819	243
50854	1157
80736	1
717	2
56244	0
6890	61
5698	120
7922	1088
7923	105
10471	328
26692	0
442184	0
116511	0
346171	0
30834	113
56658	5
202658	0
5514	549
28973	748
221545	136
8449	512
203068	5559
10211	2556
7919	1780
534	16
4049	1
7124	0
4050	0
7940	0
259197	1
199	0
55937	44
80740	0
80739	0
1192	3412
401251	33
80737	6
4758	944
7936	1249
1797	186
8859	98
100293534	2
80863	1
80864	29
6048	642
177	24
63940	12
3126	0
3120	0
5696	648
3109	0
3113	1
3115	0
3833	654
5252	466
51596	2135
56975	387
100288524	0
5154	74
5575	458
54919	966
23353	1721
51608	648
11033	0
90639	174
54905	1
84310	850
115330	48
2852	94
90637	130
340260	0
79778	208
26173	2028
7975	260
202915	41
84262	314
392617	0
8379	335
29960	378
4521	194
29886	493
8662	3673
55501	259
402635	0
3955	3
221927	800
23288	492
80727	3619
155185	0
2768	1311
84433	129
221935	281
221937	501
9907	645
55698	25
56903	0
221938	0
57786	380
100533952	2
26100	1422
222962	145
84629	1128
80028	465
60	48458
6624	348
54476	792
654231	0
51622	348
222967	0
5395	434
7965	417
27102	2867
100310846	7
84132	320
9265	2803
84792	333
5879	6627
221955	487
11014	3457
392862	3
55146	691
79034	306
54753	164
100131017	506
7559	579
728194	1
221960	335
56913	575
340267	1
54468	184
6119	362
729852	266
113263	135
3382	161
30010	0
4697	1823
9678	491
221981	17
54664	1578
221806	0
85477	4
10124	1264
2115	1079
1607	4
392636	0
4223	0
729920	51
25928	0
100506049	0
57037	764
28969	1164
27075	3721
10551	0
155465	0
196	1972
23161	660
221823	0
9734	395
7291	221
222894	0
221830	789
256130	0
346389	1
3696	1320
340273	1004
221833	0
6671	83
8701	33
55536	1266
9771	26
256227	19
3569	18
54543	1618
84668	681
55975	580
11097	398
10457	41745
115416	837
10643	1047
29896	1184
90693	65
340277	134
56164	11
4852	0
51678	171
1687	1135
26031	1327
54205	2657
136895	116
64111	0
9603	415
3181	10270
11335	2415
29887	9
285941	0
8935	0
3198	0
3199	0
3200	0
3201	1
3202	8
3203	1
3204	0
3205	0
3206	0
3207	0
3209	0
2128	0
11112	1784
8887	2545
221895	499
9586	305
9865	0
54504	301
1124	9
222171	9
644150	0
9805	4242
55033	259
84725	456
222166	866
223082	196
10392	105
79017	406
2617	2757
1395	2
11185	0
84182	6
358	1
2692	0
117	0
63974	0
223075	1
10842	0
5137	967
23658	395
23080	853
25948	673
11328	2366
51251	352
6100	228
27241	139
168667	200
387129	0
23333	1081
57057	0
64224	466
989	2150
80820	92
23366	175
54443	2798
313	0
9844	0
353345	0
51314	0
6424	94
54749	1385
83930	993
445347	0
273	660
27072	1001
11281	0
57002	235
5898	1409
8621	867
136647	327
79783	127
3624	21
2737	95
79020	186
5683	1553
64983	614
23072	0
9263	589
55744	771
644	425
100534592	0
64951	0
55665	737
51619	324
285955	13
28988	1332
5224	102
27434	214
165	3
5425	2217
58498	0
2645	3
10652	1335
816	46
23386	1224
29881	1
54606	1284
222068	1793
4967	1761
83637	1365
5478	22258
94239	1767
5814	1201
64005	0
83605	651
23148	34
9238	1025
10268	0
107	16
3484	0
3486	1863
64759	4776
401335	2
168507	2
80099	2
3364	180
256979	1
136288	15
7378	967
154664	4
375567	0
11055	0
100130988	0
10320	0
63979	352
1644	1
2887	1439
23242	494
285877	0
222008	0
23480	967
1956	3612
55915	256
81552	1218
346288	0
349075	18
51373	210
2631	932
5723	309
908	4138
25870	3733
5260	7
51142	3408
389493	0
90827	0
441234	0
442319	0
730291	0
168417	0
728927	60
340252	186
51427	141
7697	135
10793	52
51351	117
2086	95
168374	198
154807	1050
2990	1806
435	304
27297	446
8460	165
154881	650
27342	975
55069	2125
51119	1310
55253	380
26053	774
64409	92
83698	9
441250	112
9883	1620
378108	20
55695	287
135892	0
8468	0
8326	17
9031	2120
9275	610
26608	569
51085	0
155382	55
84277	350
114049	1019
6804	95
83451	384
1365	134
1364	166
155368	392
135886	8
2006	1
3984	2659
7458	5744
7462	15
5982	611
7461	804
9569	1165
2969	3929
653361	4
84163	39
81554	488
389524	51
441272	0
729438	26
375593	6
100101267	1474
442590	5
3092	912
10344	14
6369	0
57414	969
5447	603
83862	402
51657	504
4191	3949
222183	0
3315	10711
7532	5095
136853	14
7784	14
113878	300
80761	373
22932	109
57639	36
10875	1
54103	172
5782	1024
222194	263
85025	252
57157	600
9863	120
2770	1643
346562	0
948	8
10512	4260
3082	0
781	301
27445	545
9723	4
10371	140
223117	113
2913	0
222223	230
9988	757
79161	265
54677	191
5244	1
5243	5
154661	16
55972	371
10926	345
53616	217
6717	1011
79689	0
219578	0
219557	0
26872	37
261729	218
79846	104
85865	277
9069	795
5218	148
8321	1817
7978	162
10142	910
1595	1895
401387	0
889	570
54467	1350
105375396	1
57798	675
30816	2
5189	454
84060	166
257415	255
1021	2052
54809	46
219285	49
253012	0
55610	324
799	0
7980	428
2792	0
2791	832
10282	302
1278	0
64921	301
8910	712
23089	1699
55607	464
5444	0
5446	0
5445	1292
51666	0
5166	87
1780	5
10165	593
401388	0
7979	549
1750	1
1749	0
57001	183
6863	0
440	593
4951	0
22853	505
168620	8
25851	459
25798	2266
55971	231
4885	0
222865	6
8295	1439
57154	696
402569	1
10552	2033
10095	2329
11333	2047
8896	558
100526740	0
26024	2
10898	519
9551	1654
285989	108
84124	250
23660	418
221786	184
79027	1045
100289187	29
221785	193
1577	10
100861540	0
1551	0
1576	0
64816	2
81392	1
89122	649
349149	11
563	27
7586	1469
7589	49
7551	473
10980	2048
4176	2407
9179	172
6878	1253
245812	203
255374	29
389541	582
55262	237
79690	48
221914	16
10734	92
352954	118
79037	54
29990	225
29992	6
55063	68
56257	829
221908	316
402573	6
81628	1038
222950	52
3268	274
100316904	13
4034	342
101927655	0
26261	9
5118	73
64598	393
7036	40
51412	0
2783	3546
64599	1249
10248	469
2056	3
7455	0
2050	957
56996	364
7205	3061
51593	1827
402682	43
43	5
4584	2
10071	14
140453	0
81844	572
5054	13607
1174	1732
7425	0
375607	1
346606	0
8985	1918
10467	1101
24146	268
51024	1169
64792	492
136227	0
93408	0
1523	1724
10603	67
729597	6
100289561	88
79706	369
80228	1065
54784	155
222229	313
5439	845
100271927	16
548644	219
441273	12
10156	77
246721	21
100134938	21
100310812	2
222234	114
222235	26
10234	1129
58160	1
83787	752
222236	301
9512	1338
27000	419
5701	1622
375611	2
5649	2335
5001	359
375612	0
55904	1287
6733	796
54517	294
60561	277
222255	144
222256	2
6856	1717
10135	1584
168455	345
5294	5
5577	436
26959	712
10466	746
2845	0
11062	113
55973	568
5172	3
79872	535
1811	0
1738	1196
3912	2907
22798	7
4897	10
50640	466
168451	337
4189	260
154907	0
83943	168
54674	0
9732	77
11179	441
3475	571
286006	9
64418	285
154743	312
54329	0
5506	0
93986	129
29969	512
22797	16
26136	2028
858	714
857	1465
4233	5807
830	1573
7982	249
7472	0
136991	0
1080	0
83992	245
51691	522
56311	33
3751	1
23554	190
54556	178
79974	116
51384	1
10447	795
5803	4
10157	533
389549	0
93664	82
168433	2
378925	1
50833	0
6561	0
154865	11
4698	1047
142685	1
442721	0
8976	907
23553	0
6677	0
730130	0
2861	40
154872	0
25913	448
2918	0
168850	256
79571	373
381	1429
29999	2
5078	0
27044	4083
64101	12
3952	0
55131	358
401399	1
3614	447
29923	338
55798	306
346653	13
84691	2
813	6913
611	1
64753	180
2318	6394
9296	2580
100130705	356
375616	631
3663	153
23534	1226
340348	44
6608	467
23382	425
57464	1352
100287482	33
4899	230
7328	2982
51530	297
23008	867
84928	466
136263	1
1358	14
51200	7437
93979	31
1357	0
95681	343
4232	1679
26958	294
114960	0
136259	0
4289	1003
5420	2437
91584	3
54927	1322
60412	1519
136332	13
84912	555
231	7651
57016	12
441282	0
669	184
800	3582
340351	16
78996	363
55281	200
29062	181
346673	0
4850	403
23165	1314
647087	1235
26266	12
389558	0
767558	0
136319	0
1129	0
5764	126
9162	28
64764	963
100130880	0
6718	6
8805	380
136306	4
50617	55
155006	0
57670	278
92092	75
56829	816
79989	152
254048	343
51631	211
154791	1
100996928	0
346689	0
154790	0
28996	854
6916	14
64761	387
80853	122
84255	557
401409	0
23608	1358
27147	1339
90956	471
4708	934
673	151
51650	510
100507421	1046
55750	447
57189	487
494551	5
6742	1306
50831	2
50832	1
54429	3
136242	0
130075	0
23601	1
5726	0
8972	3
93432	17
136541	0
100463482	0
5645	0
5644	0
2051	0
55503	0
56302	0
135927	0
3792	4
135924	0
346517	0
5304	0
259285	0
259286	0
373156	1561
135932	155
835	501
1180	0
9715	43
7791	3668
2041	1
338398	0
259287	0
441294	0
285966	65
340307	1
9747	885
135948	0
26211	0
135946	0
393046	0
392138	0
346525	0
442361	0
135941	0
100128553	4
445328	47
402317	0
401427	2
100142659	0
346528	0
7984	230
135935	0
27010	122
26047	0
202865	0
8454	1176
2146	645
9601	3725
136051	98
155054	92
57541	229
8427	611
7988	161
100289678	155
27153	294
155061	369
84626	144
168544	3
23145	8
643641	244
155066	1241
653857	97
65999	1331
113763	648
5919	22505
29803	2752
285971	109
155038	2
168537	0
55303	0
474344	0
26157	9
170575	0
100527949	0
55340	0
28959	0
55365	0
26	0
3757	3
4846	5
285973	1
11194	475
9311	76
1020	601
6522	6796
10922	1031
83590	973
116988	1493
2636	0
136371	1
392843	1
10061	1219
54480	1559
6604	580
51667	1182
349136	0
155051	0
6009	2504
51422	708
168391	0
63917	716
58508	1105
7516	161
57180	126
1804	0
22976	394
3361	0
3638	1507
2020	0
285888	0
155435	875
6469	1
389602	1
140545	46
64327	1081
64434	399
3110	31
9690	1812
10049	1945
5799	5
54892	1157
57488	2448
55112	520
7434	0
389831	1121
441308	0
169270	86
26260	409
157695	220
157697	251
9228	0
2055	692
9639	1368
9920	3509
9172	17
64478	0
79648	301
285	2
55326	1016
389610	10
1672	0
1671	0
1669	0
1667	0
728358	0
1668	0
1670	0
401447	0
645402	0
100131980	0
100289462	0
10407	0
245908	0
504180	0
503614	0
245910	0
100131608	0
100133251	0
503841	0
245909	0
140596	0
503618	0
653423	0
414325	0
55894	0
1673	0
100132396	0
392188	0
645836	0
157285	82
137075	24
9258	317
90459	361
79660	640
8658	1092
4482	157
203074	0
94137	5
203076	0
83595	0
54984	196
286046	48
66036	283
83650	0
83648	17
640	0
2626	0
252969	147
2222	4891
1508	13339
613210	0
613209	0
613211	0
245940	0
100133267	0
728957	0
392197	0
377630	1
85002	190
653333	27
91694	102
57604	0
10395	717
157773	81
137868	0
7991	2374
4481	0
26281	0
286097	116
51201	1449
29883	1605
137492	720
9108	54
6542	0
5157	0
57509	5
2267	0
5108	1718
427	1360
9	62
10	0
23362	3616
63898	703
55790	16
55174	496
4023	0
6570	0
526	2373
11178	0
2675	0
9046	0
23039	2041
10361	7
8822	4
2039	404
64760	679
79873	204
55806	30
80346	451
203190	1
6440	2
649	3663
9796	35
661	541
55124	1
23516	1443
5533	332
10174	1392
64236	665
541565	366
57805	1906
55909	324
1960	2
157310	0
23221	509
8795	2506
8794	143
8793	5
8797	116
91782	881
203069	612
4017	7553
9583	1777
51312	1044
4824	142
137814	0
6781	1
10863	0
27299	0
8756	0
4741	0
4747	0
80005	1369
2796	50
54793	716
157313	400
64641	0
5520	959
665	4235
10687	1220
1808	1465
148	0
81551	0
23087	334
2185	98
1135	0
2053	336
1191	2478
51435	1465
55246	896
157570	314
55872	532
286133	0
389643	0
55140	493
5368	0
55893	2000
157574	31
7976	33
2137	718
55756	320
79618	97
23303	463
1846	994
51669	3962
23484	887
619373	3
10671	561
11030	949
2961	529
100507341	1
2936	1057
7993	177
5516	948
56154	0
29942	0
7486	206
3084	118
84750	135
84549	284
80185	178
79845	79
78986	0
137970	31
157855	3
80139	421
11160	1151
11212	766
25960	245
55290	211
80223	1723
137362	0
155	0
1978	1413
9070	733
6770	2
27257	458
9530	324
23259	832
84513	330
54904	986
137994	96
2260	1497
389649	0
6867	1633
59339	800
203100	3
83877	712
8754	8016
203102	10
8749	1
2515	0
3620	2
169355	0
56892	3
79698	0
6422	259
51125	1029
84296	255
137964	1216
157848	0
286	66
7994	668
10947	423
5327	213
3551	833
5423	199
27121	0
7419	1850
6575	389
114926	344
1142	0
8973	0
55145	215
81790	336
84376	489
2339	830
84197	17
138050	1705
340441	0
23514	455
1052	107
5591	5663
4173	2628
7336	844
79645	0
6591	0
492307	0
54212	0
137902	1
115294	807
9705	0
389658	0
9821	1382
2831	44
4986	0
51606	1418
8601	317
6917	2026
10434	1179
29088	763
64321	0
6101	5
114786	3
137695	381
96764	503
4067	454
6224	14435
4342	0
5324	28
79145	217
195814	0
5179	6
54928	1648
90362	95
137886	567
1581	0
6386	5485
8439	999
9760	1053
767	0
5862	1556
55636	118
157807	2
444	14693
286183	0
8836	561
7274	0
253943	1546
27319	0
9420	0
55156	738
