Geneid	pOka_M2_1
5229	250
153733	249
56929	473
353376	13
100302736	1
51014	1627
1036	142
9140	805
1176	1017
206338	3
644100	6
6230	213
51397	347
57556	13
285605	263
1657	829
25816	147
3295	2498
340069	0
51334	177
94033	0
153443	200
4015	5203
133923	0
100505841	1
9627	0
6643	1370
28966	439
5480	765
93166	19
153241	380
1456	600
57507	825
65983	270
501	1248
51808	947
389320	0
4001	943
115123	125
401207	2
84466	2
133619	1273
613212	1
728586	13
6558	460
2201	8651
28965	4
51015	174
171019	0
100127206	0
337876	3
3094	3427
90624	284
56990	512
51735	590
96459	863
728637	0
23305	0
3562	0
1437	22
8974	1572
8572	819
6583	88
6584	431
3659	211
3567	1
10111	2339
3596	1
3565	2
11127	360
645121	0
23176	1272
134548	0
134549	79
2661	10
27089	1585
116842	3
27125	3350
54819	170
3308	2701
23105	22
56951	2294
7416	4937
6932	261
6500	4606
5515	2940
51265	43
7320	947
91368	396
23338	803
51128	581
10802	828
819	835
9879	1548
134553	1714
79770	790
84105	76
347732	9
5307	0
100996485	61
9555	2689
140947	0
497189	0
4762	0
9547	0
153328	0
3578	0
26223	0
3950	0
7045	76431
4090	1198
57113	1
6695	2997
26249	120
10949	1848
9499	21
27039	5
51306	993
7478	0
8382	98
10902	1211
10112	1741
8697	727
2676	0
995	207
51307	1144
51780	1291
51308	487
1958	105
2107	2527
3313	5544
1495	7904
26045	5
64374	806
9782	7149
51247	1540
9963	4
51237	0
389333	15
202051	35
202052	404
641700	0
340061	330
7322	1532
51523	2822
84249	5
9542	126
5813	487
492311	205
84418	2116
5201	1583
1839	309
83697	7
404734	37
54882	48
8637	96
10011	470
10307	193
113829	1339
929	0
55374	191
4695	715
3550	2216
54853	330
373863	152
3035	1317
23438	420
153527	1391
56147	3
56146	0
56145	1
56144	0
56143	0
56142	1
56141	0
56140	0
9752	2
56139	1
56138	37
56137	75
56136	0
56135	12
56134	32
29930	0
56133	59
56132	4
56131	2
26167	2
56130	19
56129	17
56128	13
57717	50
56127	24
56126	48
56125	23
56124	52
56123	31
56122	84
56121	6
83884	1
6879	1365
56114	18
56113	15
56112	2
56104	12
56111	7
56103	44
56110	6
56102	3
56109	8
56108	0
8641	233
9708	24
56101	206
56107	5
56100	107
56106	3
56099	6
56105	11
26025	6
5098	305
56098	13
56097	6
1729	1759
8841	1056
285613	115
89848	220
64411	978
5097	364
9812	1122
51294	12
9604	599
10007	1848
80762	2173
81848	82
2246	22
23092	127
2908	981
57824	0
81555	1463
57528	128
153768	203
643226	0
153769	782
153770	22
51520	3629
54439	755
5459	0
10915	1291
134391	0
5521	369
202374	12
1809	1309
9832	0
6690	15
117156	0
389336	3
11005	0
408187	0
404203	0
153218	0
84651	0
643394	1
81545	613
3360	0
154	144
79628	85
22885	769
134265	120
134266	158
78991	525
27190	0
1452	1967
389337	122
133522	20
5145	0
1836	404
81789	124
22993	1033
1436	29
5159	1393
1044	0
6534	0
815	494
340075	5028
6949	1482
972	0
6208	15787
3340	5177
11346	4155
91977	2
55696	770
51164	1343
85027	176
345611	0
91975	143
2878	3828
10318	1817
309	3806
26112	65
2760	660
285641	0
153201	0
206358	189
2196	5
6678	24907
475	921
10146	2359
2741	2
56923	0
2890	1
10827	293
4238	617
55568	1880
79685	401
9421	0
23367	3073
10826	492
9337	891
25929	554
29093	432
285643	2
6444	6
91937	0
26762	0
84868	0
9443	162
153745	0
3702	0
26999	2348
408263	2
348938	1606
8728	483
11063	3
100190949	0
54974	296
134353	175
9685	1670
1879	0
153830	2182
134510	801
3593	0
147	7
7265	1669
114825	382
2172	4
79616	85
114898	0
63920	80
10569	934
9232	1280
23120	2
2561	0
2559	0
2554	0
2566	0
900	6279
134492	506
3161	1029
27430	1132
57451	0
23286	2217
5917	1923
79646	1122
6586	5466
54908	2477
1794	1565
100131897	473
2299	1
133874	0
3937	0
30820	0
3779	0
2568	0
64901	47
30012	0
4869	18923
8817	13
644994	0
23291	1303
6793	460
285588	0
92181	478
285590	234
54492	312
101928093	0
1843	1551
57222	6196
51121	565
8992	2981
153222	608
662	128
1482	0
8614	1224
91272	759
80315	927
133491	4
51617	3
4488	181
1812	0
94081	990
3274	0
10814	0
84321	658
202134	0
375484	236
57179	2140
285598	60
51491	575
192286	1034
1212	967
23197	1247
22838	570
54825	1
114787	131
6620	0
253314	0
26262	712
90249	1
3101	0
51720	435
23567	312
2264	2
64324	1622
53917	457
27166	995
83463	350
10960	3452
10636	69
6569	0
345456	0
2161	26
2870	548
80758	243
1627	3906
9260	2691
79930	64
51428	1733
54540	344
54732	3396
11285	498
285596	1
5626	0
23138	3
64777	382
55651	1774
3182	2939
85007	246
91522	0
57396	311
6940	171
117608	94
80108	5
285676	0
2916	0
345462	2
30832	4
9509	49
80230	767
3187	5108
285679	1
646019	1
821	15859
9794	760
4056	6
11282	6608
8878	16568
51149	60
23061	3533
55819	971
255426	0
5601	725
9945	0
57472	666
92304	0
2324	2
134083	0
4245	1347
643836	383
79908	0
10917	0
153579	0
26693	0
285659	0
81786	19
90933	511
10399	35204
84851	158
81399	0
729759	0
26683	0
56940	222
3662	0
55770	743
135458	1
94234	482
2295	367
2296	122
2762	279
340156	16
56897	942
1992	870
5272	26
5269	1650
4835	298
8737	465
670	259
7280	154
347733	44
389362	202
63027	131
221749	1321
26240	159
8899	1974
222826	0
404220	2
10455	886
9425	612
10799	131
57128	549
648791	96
10667	216
51299	0
2162	0
9450	0
6239	364
6745	2683
285782	2
83732	300
1832	2430
154007	304
654	57
81567	7204
63915	308
9521	456
51000	343
7020	83
2651	139
347744	6
55003	471
51522	2525
81853	1561
4117	37
9247	0
221711	2
54898	434
221710	274
405754	2
4739	521
100113407	486
84830	3132
3096	615
1906	21
221692	91
107080638	4
100130357	18
51256	9
54438	51
23408	288
51406	1219
10048	687
63933	454
221687	202
9308	59
3720	347
84062	214
29116	10
2766	237
6310	324
401236	4
221662	345
10486	1817
51439	946
9972	1389
63971	1782
378884	14
7172	530
221656	535
7913	5515
255488	316
3400	27
154141	49
1871	576
54901	139
6659	1903
5617	1
154150	0
140767	0
51473	41
353219	0
57380	683
2822	43
7915	306
9856	102
51567	677
55856	471
81688	1527
51053	460
101928603	0
9750	1
55604	429
10590	0
221613	0
255626	0
10050	0
6568	0
10786	0
10246	0
10475	544
3024	0
8350	3
8359	1
8366	0
8358	3
8335	0
3018	3
8352	2
3006	140
3077	317
8364	2
3010	3
8347	7
8334	129
3008	10
3017	76
8344	3
8360	2
8351	11
3013	0
8343	9
8367	9
8339	4
3012	9
8353	20
3007	0
8361	0
8369	0
8968	0
8345	0
8355	0
8346	0
8365	18
11118	561
10385	491
11119	306
10384	343
11120	431
696	0
10473	1274
29777	402
79692	174
8970	3
8969	12
85236	554
8294	2
85235	0
10279	61
94026	0
346157	32
7738	220
8340	1
8329	6
8357	7
8331	0
8342	0
8363	1
8362	1
8330	10
8341	23
8332	1
3009	1
8354	0
8368	0
8356	0
8336	0
8348	0
81697	0
26212	0
7718	49
80345	176
7745	1094
7746	175
387032	140
222698	0
7741	287
84547	116
64288	94
80317	79
9753	128
222696	44
257202	0
442186	0
26707	0
81696	0
26529	0
4340	0
3134	64
3135	0
3105	8903
6992	382
11074	1
135644	0
10107	0
89870	0
7726	14
9656	218
8870	320
135656	0
394263	0
100507679	0
1041	13
170680	0
54535	146
6941	109
5460	1
3107	3113
3106	2865
100507436	470
4795	44
7916	1886
7917	753
57827	0
23564	21
4439	184
3303	2
629	287
720	6
721	1
1589	0
7148	52
1388	1704
9374	150
10554	566
5089	291
4855	0
10665	0
3122	0
3127	0
3123	0
3117	0
3119	1
3118	0
3112	1
6891	262
3108	27
6046	858
9277	441
1616	596
8831	180
221504	17
578	465
3710	6164
84300	398
117283	8
221496	941
4295	0
2914	2
3159	9260
221491	427
11165	71
100529239	1
6204	57
29993	5
25803	0
64771	2102
6631	1798
54887	605
6882	376
23294	488
6954	0
222663	17
7629	461
50619	0
5467	960
2178	75
4736	13592
7005	317
7287	2
2289	360
221481	6
389383	0
340204	0
1208	0
222662	1
6732	1492
116369	0
1432	908
5603	47
27154	695
285848	0
389384	2
51513	5
222659	1
222658	1141
11329	1147
6428	3341
1026	7478
401258	3
57699	31
51645	694
221477	2581
221476	2
23787	3715
221472	0
5292	433
221468	71
55633	547
9025	396
23070	1013
154467	109
266727	176
60685	1520
114781	232
2739	3918
1769	0
2740	0
55776	147
8645	13
89822	0
83795	0
221458	165
23500	2558
4337	269
57497	0
222643	4
222642	1
10930	11
221443	301
4800	678
340205	0
54209	0
79865	0
285852	0
54210	1
9436	0
116113	627
4188	0
7942	159
5225	0
10817	72
29964	155
100188893	1930
25862	236
9477	369
705	383
896	506
129685	208
647024	819
2978	2
2979	15
55173	1035
55809	545
23304	824
5961	2
6903	381
23506	376
285855	2636
441150	37
171558	0
107080644	0
10695	873
27232	1
5190	730
5528	947
4201	1199
116138	1444
88745	826
9820	896
51069	508
89953	432
5754	2371
6722	893
23113	647
10591	781
84630	1
10864	1
401262	2
24149	622
89845	244
65989	9
93643	394
221424	21
25844	2632
9533	458
57510	1102
5429	780
54676	907
9587	327
221421	5
55168	603
7422	3356
221416	22
64928	803
55362	1200
11131	2
101929726	0
2030	2328
3326	27552
347734	2076
4794	254
441151	3
202500	3
57505	522
221409	1
988	1190
8464	142
860	111
53405	0
22875	458
59084	36
10231	0
51302	3
9481	22
221400	1
7941	0
100287718	0
4224	0
221395	0
266977	0
27242	182
23607	1658
222611	8
221393	7
221391	7
442213	64
4594	1084
55166	170
389396	0
135398	26
6005	0
7180	1
10321	0
5232	0
167	0
403339	0
245928	0
245927	0
245913	0
245915	0
83741	0
7021	0
5314	0
3605	0
112744	0
4172	1902
85315	130
114327	721
9697	5814
28978	377
2939	0
2938	0
221357	0
2940	0
2941	119
22858	220
26268	853
8521	2
60481	2918
2729	538
401265	37
55227	719
90523	3
27283	1
222584	82
3062	0
389400	1
54511	12
653	0
81578	13
667	7925
221336	98
57691	217
26036	705
9532	834
51715	808
5558	232
100463487	0
202559	0
51557	0
7803	2262
23469	1850
346007	19
441155	25
577	0
55788	917
1310	0
1297	1
57579	196
135154	100
60682	848
135152	0
79627	1228
22999	85
56479	214
100129128	2
80759	45
340168	0
154288	0
441161	10
55510	188
115004	1
25821	298
1915	197109
26503	568
135228	524
1303	12563
1347	2251
55754	4323
27145	2
26054	1331
4646	987
3617	2
3351	0
101928601	0
134728	117
55023	1303
9324	859
167691	246
83699	157
6785	128
7272	611
594	455
55603	2335
25998	1987
7162	345
90025	92
23033	352
5238	789
112611	173
4199	641
167681	6
9892	3
134701	0
51167	190
112609	0
22832	178
9096	0
4907	3569
57231	1036
10492	4395
3354	3
1081	0
23036	966
375519	3
57150	97
206412	10
154313	17
10559	298
57038	752
23595	631
55122	765
81833	0
1268	92
8732	487
10957	1086
135295	6
135293	971
2569	1
2570	5
51465	2186
58528	1041
22881	218
57226	559
23195	1123
9994	420
84694	0
60468	125
6885	1091
2045	0
79694	420
10690	0
23376	866
9457	0
81491	29
29078	179
114792	2
253714	281
5454	349
26235	272
84553	158
51805	136
25957	2507
85015	256
100130890	41
892	1036
59336	3
84539	2
6492	1
10973	2674
2898	8
57531	288
389421	0
11149	189
64208	125
5550	786
639	1
9474	557
202	8
84816	64
55278	293
51250	223
57673	83
57107	246
55084	48
256380	0
11231	1640
28962	1035
7101	14
8724	3086
246269	58
2309	1522
84071	39
27244	731
285753	223
100996634	0
8763	5394
285755	43
6610	138
64780	451
9841	252
221264	152
9896	678
2830	0
8936	551
51362	542
728464	2
8528	203
85413	1
23097	553
262	1181
112495	491
84154	439
117247	46
91749	105
5980	2003
10758	646
2534	532
8838	1
51175	178
619208	191
3910	6766
442247	3
4082	385
3066	2801
222537	11
2444	2
221294	669
1300	4
23270	878
7259	1695
29940	545
441168	1
100128327	0
254228	65
221301	1
51389	1205
345895	14
221302	179
3841	105
221303	0
222545	0
222546	4
245806	45
6098	1
285761	221
57120	936
116150	1163
222553	0
387119	143
5350	0
254394	138
25842	544
79632	131
4121	540
221322	143
2697	10179
3298	469
57515	4055
5570	127
2173	0
10924	75
134829	0
10345	0
154215	45
154214	381
7164	2005
51020	1784
23493	1
135112	840
135114	591
60487	419
387103	227
84870	2
81847	535
55862	1161
387104	31
9729	0
352999	0
387357	0
5796	1787
3908	31
93663	832
253582	0
84456	333
154075	2
114801	96
100507203	2
2037	4011
9465	95
383	3
9439	745
5169	3
79541	0
643854	0
5167	277
1490	2261
26002	572
8417	951
134860	0
83551	0
319100	0
9038	0
9287	0
134864	0
8876	3
55350	1
8875	0
116843	202
2070	402
6943	1
9519	307
154091	168
6446	124
64577	0
10767	1206
4602	20
54806	517
27115	141
113115	133
9774	3511
9053	36
4217	40
5191	113
340146	1
53832	0
116379	0
3459	542
167826	0
7128	76
64065	3223
57221	899
59351	2
23593	633
57224	90
100507462	4
25901	386
345930	0
85021	513
58527	389
51696	299
167838	0
10370	2282
4829	2
51534	1207
57211	1657
3097	646
51390	954
134637	178
8504	313
2519	4069
9749	843
84946	524
153918	0
5325	181
83443	1130
8676	32
7402	1666
7957	135
84085	464
257218	467
2911	15
10981	1164
79747	0
134957	859
389432	80
23328	470
10090	117
23118	1908
387082	2
340152	8
85313	707
116254	843
11104	295
9113	581
348995	587
5110	1338
84918	796
135250	8
353091	15
80328	28
80329	1
154064	0
79465	148
81706	0
389434	0
57480	10
25902	807
9590	1044
57621	309
55005	579
79624	529
80129	12
2099	82
23345	546
80177	1
7432	0
26271	467
54516	606
26575	57
4988	0
26034	1
154043	245
22828	820
26230	161
51106	252
49861	5
50508	0
57492	926
729515	308
79683	76
51429	2284
8871	1303
84947	315
404672	500
56995	1278
57583	1179
6993	1387
94120	65
7430	6881
100130967	5
83861	150
117289	0
84624	0
6648	1387
9589	1274
39	1529
6950	3309
29074	945
154197	6
4142	0
3482	6242
6580	5
6582	3
6581	550
4018	0
5340	1
4216	639
56895	220
5071	34
135138	11
9444	2651
168090	0
10846	17
6862	0
285800	4
113402	686
51660	183
6196	849
8635	496
11116	356
1235	0
2853	0
401285	0
54346	0
83887	0
6953	0
4301	3163
100128124	0
3834	0
79981	2
168002	0
64094	0
7058	36
253769	222
387263	858
55274	453
6991	6
55780	212
28514	1
84498	956
5689	2507
6908	279
5134	1167
4277	3
401250	0
2880	0
114821	5
81797	0
79897	8
170679	0
10919	147
6499	763
63943	24
3125	0
10537	0
7407	1501
3305	2
3304	0
221527	4
1302	6
6257	131
6293	659
282890	6
780	193
57176	254
389376	0
7918	112
1460	1717
7920	288
442191	0
26531	0
442194	0
26716	0
2550	195
80352	0
3133	1177
2794	675
80742	28
23	962
79969	73
170954	186
29113	0
58496	10
80741	6
259215	0
3111	0
6015	288
8705	0
5863	545
6892	198
9278	15
5987	477
7932	0
11270	176
2968	354
58530	0
57819	288
50854	1052
80736	0
717	2
56244	0
6890	62
5698	126
7922	1161
7923	79
10471	461
26692	0
442184	0
116511	0
346171	0
30834	115
56658	9
202658	0
5514	529
28973	636
221545	145
8449	616
203068	5946
10211	2594
7919	2598
534	19
4049	3
7124	1
4050	0
7940	0
259197	0
199	0
55937	48
80740	0
80739	0
1192	4301
401251	35
80737	7
4758	916
7936	1167
1797	145
8859	144
100293534	0
80863	4
80864	39
6048	667
177	13
63940	4
3126	0
3120	0
5696	618
3109	0
3113	1
3115	0
3833	700
5252	385
51596	1817
56975	349
100288524	0
5154	72
5575	340
54919	850
23353	1768
51608	611
11033	0
90639	160
54905	2
84310	734
115330	43
2852	53
90637	112
340260	0
79778	179
26173	1769
7975	311
202915	48
84262	307
392617	0
8379	336
29960	379
4521	187
29886	526
8662	3546
55501	212
402635	0
3955	6
221927	645
23288	506
80727	3548
155185	1
2768	1323
84433	143
221935	278
221937	467
9907	544
55698	21
56903	0
221938	0
57786	494
100533952	1
26100	1474
222962	108
84629	1006
80028	480
60	44786
6624	264
54476	846
654231	0
51622	358
222967	1
5395	402
7965	414
27102	2897
100310846	3
84132	288
9265	3234
84792	319
5879	6782
221955	454
11014	3687
392862	2
55146	657
79034	271
54753	166
100131017	460
7559	626
728194	0
221960	360
56913	680
340267	3
54468	218
6119	379
729852	280
113263	140
3382	152
30010	0
4697	1868
9678	564
221981	16
54664	1740
221806	0
85477	1
10124	1222
2115	1186
1607	2
392636	0
4223	0
729920	44
25928	0
100506049	0
57037	773
28969	1264
27075	3537
10551	0
155465	0
196	2079
23161	822
221823	0
9734	454
7291	203
222894	0
221830	863
256130	0
346389	1
3696	1383
340273	1253
221833	0
6671	88
8701	32
55536	1356
9771	23
256227	21
3569	32
54543	1589
84668	789
55975	607
11097	452
10457	42271
115416	839
10643	1194
29896	1240
90693	75
340277	119
56164	6
4852	0
51678	183
1687	1148
26031	1441
54205	2726
136895	110
64111	0
9603	406
3181	12989
11335	2672
29887	8
285941	0
8935	0
3198	0
3199	0
3200	0
3201	0
3202	3
3203	3
3204	1
3205	0
3206	0
3207	0
3209	0
2128	0
11112	1875
8887	2932
221895	534
9586	344
9865	0
54504	366
1124	10
222171	2
644150	0
9805	4465
55033	311
84725	508
222166	987
223082	186
10392	133
79017	456
2617	2877
1395	1
11185	0
84182	4
358	1
2692	0
117	0
63974	0
223075	0
10842	0
5137	1023
23658	426
23080	886
25948	770
11328	2463
51251	375
6100	279
27241	137
168667	257
387129	1
23333	1251
57057	0
64224	537
989	2750
80820	114
23366	170
54443	3474
313	0
9844	0
353345	0
51314	0
6424	137
54749	1395
83930	1073
445347	0
273	757
27072	1020
11281	0
57002	218
5898	1588
8621	888
136647	288
79783	130
3624	25
2737	80
79020	217
5683	1600
64983	630
23072	0
9263	595
55744	805
644	438
100534592	0
64951	0
55665	662
51619	313
285955	7
28988	1219
5224	82
27434	145
165	0
5425	1834
58498	1
2645	2
10652	1369
816	30
23386	1219
29881	1
54606	1205
222068	1716
4967	1632
83637	1200
5478	22386
94239	2034
5814	1294
64005	0
83605	636
23148	28
9238	959
10268	0
107	6
3484	0
3486	2755
64759	4868
401335	0
168507	5
80099	3
3364	188
256979	0
136288	18
7378	939
154664	1
375567	0
11055	0
100130988	0
10320	0
63979	397
1644	0
2887	1438
23242	455
285877	0
222008	0
23480	1096
1956	4121
55915	301
81552	1225
346288	0
349075	32
51373	242
2631	956
5723	307
908	4857
25870	3607
5260	8
51142	3344
389493	0
90827	0
441234	0
442319	0
730291	0
168417	0
728927	76
340252	223
51427	175
7697	139
10793	78
51351	121
2086	103
168374	274
154807	1132
2990	1934
435	293
27297	478
8460	177
154881	640
27342	1000
55069	2144
51119	1379
55253	365
26053	849
64409	89
83698	12
441250	100
9883	1501
378108	12
55695	245
135892	0
8468	1
8326	10
9031	2379
9275	613
26608	552
51085	0
155382	56
84277	282
114049	1096
6804	98
83451	354
1365	91
1364	178
155368	382
135886	7
2006	4
3984	2694
7458	5352
7462	25
5982	622
7461	750
9569	1104
2969	4200
653361	1
84163	29
81554	448
389524	42
441272	0
729438	22
375593	3
100101267	1245
442590	3
3092	949
10344	3
6369	0
57414	842
5447	559
83862	347
51657	473
4191	3635
222183	0
3315	8535
7532	5584
136853	15
7784	6
113878	332
80761	531
22932	108
57639	36
10875	0
54103	220
5782	1216
222194	258
85025	288
57157	800
9863	110
2770	1879
346562	0
948	11
10512	5279
3082	2
781	343
27445	695
9723	4
10371	119
223117	122
2913	0
222223	218
9988	738
79161	286
54677	194
5244	3
5243	6
154661	20
55972	366
10926	444
53616	271
6717	1140
79689	0
219578	0
219557	0
26872	38
261729	215
79846	96
85865	303
9069	904
5218	143
8321	1629
7978	170
10142	1205
1595	2261
401387	1
889	632
54467	1587
105375396	0
57798	790
30816	2
5189	463
84060	211
257415	306
1021	2714
54809	48
219285	66
253012	1
55610	335
799	0
7980	364
2792	0
2791	894
10282	329
1278	0
64921	394
8910	771
23089	1629
55607	569
5444	1
5446	0
5445	1403
51666	0
5166	81
1780	3
10165	639
401388	0
7979	671
1750	0
1749	0
57001	189
6863	0
440	423
4951	0
22853	513
168620	8
25851	421
25798	1536
55971	230
4885	0
222865	6
8295	1549
57154	759
402569	1
10552	2018
10095	2337
11333	2151
8896	675
100526740	0
26024	1
10898	472
9551	1660
285989	105
84124	259
23660	416
221786	167
79027	1153
100289187	10
221785	211
1577	13
100861540	1
1551	0
1576	0
64816	3
81392	2
89122	670
349149	8
563	15
7586	1670
7589	64
7551	548
10980	1866
4176	2363
9179	173
6878	1245
245812	230
255374	16
389541	580
55262	216
79690	21
221914	21
10734	128
352954	128
79037	47
29990	188
29992	2
55063	67
56257	814
221908	257
402573	5
81628	822
222950	31
3268	275
100316904	8
4034	327
101927655	0
26261	5
5118	66
64598	344
7036	41
51412	0
2783	3081
64599	1090
10248	415
2056	0
7455	0
2050	919
56996	364
7205	2775
51593	1783
402682	23
43	4
4584	0
10071	8
140453	0
81844	658
5054	16382
1174	1586
7425	2
375607	0
346606	0
8985	1697
10467	1001
24146	225
51024	1169
64792	525
136227	0
93408	0
1523	1540
10603	53
729597	7
100289561	80
79706	387
80228	1096
54784	121
222229	253
5439	728
100271927	19
548644	192
441273	14
10156	84
246721	24
100134938	19
100310812	3
222234	115
222235	32
10234	1503
58160	0
83787	809
222236	358
9512	1468
27000	532
5701	1735
375611	3
5649	2709
5001	353
375612	0
55904	1428
6733	909
54517	343
60561	329
222255	122
222256	1
6856	1803
10135	1794
168455	306
5294	1
5577	392
26959	810
10466	745
2845	0
11062	124
55973	693
5172	1
79872	518
1811	1
1738	1242
3912	3133
22798	5
4897	11
50640	514
168451	379
4189	283
154907	0
83943	178
54674	1
9732	106
11179	516
3475	623
286006	13
64418	338
154743	347
54329	0
5506	0
93986	156
29969	553
22797	12
26136	2027
858	756
857	1454
4233	7137
830	1783
7982	295
7472	0
136991	0
1080	0
83992	263
51691	630
56311	21
3751	2
23554	246
54556	153
79974	174
51384	0
10447	946
5803	8
10157	681
389549	0
93664	93
168433	1
378925	0
50833	0
6561	0
154865	16
4698	1048
142685	1
442721	0
8976	985
23553	0
6677	0
730130	0
2861	38
154872	0
25913	371
2918	3
168850	262
79571	412
381	1307
29999	3
5078	0
27044	4259
64101	4
3952	0
55131	422
401399	1
3614	385
29923	326
55798	346
346653	19
84691	1
813	7958
611	0
64753	183
2318	6046
9296	2261
100130705	279
375616	436
3663	121
23534	1360
340348	42
6608	382
23382	361
57464	1339
100287482	35
4899	241
7328	3219
51530	295
23008	968
84928	436
136263	0
1358	15
51200	9311
93979	28
1357	1
95681	348
4232	2038
26958	326
114960	0
136259	0
4289	1062
5420	3197
91584	0
54927	1436
60412	1501
136332	10
84912	595
231	6941
57016	9
441282	0
669	187
800	4455
340351	21
78996	388
55281	198
29062	190
346673	0
4850	432
23165	1358
647087	1199
26266	8
389558	2
767558	0
136319	0
1129	0
5764	135
9162	24
64764	960
100130880	0
6718	4
8805	421
136306	13
50617	40
155006	0
57670	337
92092	64
56829	851
79989	148
254048	363
51631	222
154791	4
100996928	0
346689	0
154790	0
28996	916
6916	11
64761	334
80853	119
84255	595
401409	0
23608	1465
27147	1396
90956	440
4708	850
673	166
51650	489
100507421	1320
55750	461
57189	523
494551	3
6742	1403
50831	2
50832	2
54429	5
136242	0
130075	0
23601	0
5726	0
8972	3
93432	7
136541	0
100463482	0
5645	0
5644	0
2051	0
55503	0
56302	1
135927	0
3792	2
135924	0
346517	0
5304	0
259285	0
259286	0
373156	1412
135932	119
835	526
1180	0
9715	31
7791	3095
2041	0
338398	0
259287	0
441294	0
285966	72
340307	0
9747	996
135948	0
26211	0
135946	0
393046	0
392138	0
346525	0
442361	0
135941	0
100128553	4
445328	62
402317	2
401427	1
100142659	1
346528	2
7984	202
135935	0
27010	135
26047	0
202865	0
8454	1342
2146	645
9601	3934
136051	102
155054	96
57541	235
8427	599
7988	179
100289678	159
27153	294
155061	324
84626	144
168544	2
23145	2
643641	210
155066	1056
653857	109
65999	1140
113763	549
5919	17727
29803	2300
285971	109
155038	1
168537	0
55303	0
474344	0
26157	2
170575	0
100527949	0
55340	0
28959	0
55365	0
26	0
3757	2
4846	2
285973	2
11194	469
9311	63
1020	596
6522	6124
10922	820
83590	792
116988	1441
2636	0
136371	0
392843	0
10061	1299
54480	1507
6604	508
51667	1208
349136	0
155051	1
6009	2592
51422	823
168391	0
63917	725
58508	1268
7516	117
57180	117
1804	0
22976	407
3361	0
3638	1791
2020	0
285888	0
155435	878
6469	0
389602	0
140545	39
64327	1111
64434	402
3110	25
9690	1963
10049	2246
5799	4
54892	1205
57488	2710
55112	596
7434	0
389831	1216
441308	0
169270	68
26260	426
157695	237
157697	260
9228	1
2055	812
9639	1347
9920	4011
9172	13
64478	0
79648	346
285	5
55326	1154
389610	7
1672	0
1671	0
1669	0
1667	0
728358	0
1668	0
1670	0
401447	1
645402	0
100131980	0
100289462	0
10407	0
245908	0
504180	0
503614	0
245910	0
100131608	0
100133251	0
503841	0
245909	0
140596	0
503618	0
653423	0
414325	0
55894	0
1673	0
100132396	0
392188	0
645836	0
157285	68
137075	22
9258	314
90459	362
79660	689
8658	1191
4482	168
203074	0
94137	1
203076	0
83595	1
54984	215
286046	29
66036	300
83650	0
83648	15
640	0
2626	0
252969	189
2222	5304
1508	12555
613210	0
613209	0
613211	0
245940	0
100133267	0
728957	0
392197	2
377630	0
85002	156
653333	19
91694	108
57604	0
10395	794
157773	61
137868	1
7991	2375
4481	0
26281	0
286097	127
51201	1688
29883	1784
137492	750
9108	43
6542	0
5157	0
57509	6
2267	0
5108	2133
427	1502
9	56
10	1
23362	4281
63898	742
55790	9
55174	524
4023	0
6570	0
526	2748
11178	0
2675	0
9046	0
23039	2115
10361	4
8822	0
2039	311
64760	549
79873	188
55806	20
80346	379
203190	0
6440	1
649	3990
9796	27
661	532
55124	2
23516	1642
5533	330
10174	1176
64236	528
541565	336
57805	1983
55909	293
1960	2
157310	0
23221	506
8795	2712
8794	107
8793	1
8797	135
91782	986
203069	544
4017	8403
9583	1953
51312	1175
4824	131
137814	0
6781	0
10863	0
27299	0
8756	0
4741	0
4747	0
80005	1750
2796	52
54793	804
157313	515
64641	0
5520	1045
665	4267
10687	1407
1808	1446
148	0
81551	0
23087	327
2185	77
1135	0
2053	279
1191	2028
51435	1446
55246	965
157570	352
55872	644
286133	0
389643	1
55140	544
5368	1
55893	1889
157574	39
7976	22
2137	782
55756	286
79618	142
23303	515
1846	870
51669	4103
23484	889
619373	2
10671	539
11030	1011
2961	511
100507341	0
2936	1028
7993	216
5516	1088
56154	0
29942	1
7486	240
3084	135
84750	128
84549	303
80185	169
79845	75
78986	1
137970	26
157855	2
80139	380
11160	1189
11212	761
25960	216
55290	205
80223	1918
137362	0
155	0
1978	1133
9070	728
6770	0
27257	470
9530	310
23259	912
84513	364
54904	1146
137994	92
2260	1419
389649	0
6867	1734
59339	932
203100	1
83877	751
8754	9294
203102	5
8749	0
2515	0
3620	0
169355	0
56892	0
79698	0
6422	248
51125	1056
84296	264
137964	1410
157848	0
286	35
7994	835
10947	400
5327	209
3551	885
5423	232
27121	0
7419	1893
6575	406
114926	360
1142	0
8973	0
55145	220
81790	321
84376	573
2339	1002
84197	21
138050	1854
340441	0
23514	490
1052	80
5591	6532
4173	2582
7336	882
79645	0
6591	0
492307	0
54212	0
137902	3
115294	972
9705	0
389658	0
9821	1827
2831	38
4986	0
51606	1523
8601	307
6917	2090
10434	1277
29088	797
64321	0
6101	10
114786	1
137695	451
96764	532
4067	451
6224	14724
4342	0
5324	19
79145	228
195814	0
5179	4
54928	1749
90362	103
137886	578
1581	0
6386	6043
8439	980
9760	1176
767	0
5862	1703
55636	133
157807	1
444	14012
286183	0
8836	598
7274	0
253943	1634
27319	0
9420	0
55156	851
9650	397
5150	182
85479	0
84675	0
1392	0
23212	315
137872	85
254778	10
4603	522
80124	524
56260	67
